amcl,ekf,reconstruction
"[0.3201098654687024, 0.38307539187643147, 0.4462851382331373, 0.4986001342933407, 0.5549093450627519, 0.6168577185274297, 0.67644035463495, 0.7311481801688259, 0.7941687056799172, 0.8524684134336259, 0.9029935856977507, 0.9555094289318921, 0.9933854367048556, 1.023272502997089, 1.0534488675637093, 1.0868448991565325, 1.1159171787763003, 1.1348826880458713, 1.1495205624635874, 1.1626549824616925, 1.1659745493549383, 1.1662810211237282, 1.1640637240479765, 1.160931375241844, 1.1470150642798054, 1.1305645658395522, 1.1120656884604752, 1.0951748296791293, 1.0740396981024727, 1.0482928539872278, 1.0147070076136095, 0.975469214710925, 0.9326728729666529, 0.8843570951449549, 0.833148841195883, 0.7821392888608735, 0.715229845747027, 0.6444291490188229, 0.5686157787002746, 0.49947840604426613, 0.43714551062687124, 0.3746852290163294, 0.30965676102780054, 0.24594433684206055, 0.18540322058946537, 0.12666655879210814, 0.06044278461203104, -0.0015714920960020408, -0.055079353630643396, -0.1183291093655949, -0.18641301035934668, -0.2399394055746324, -0.30656617094788496, -0.3683893282736409, -0.4317598282672365, -0.4826678302763046, -0.5416998584705152, -0.5936079530764596, -0.6475826433535835, -0.696845122125431, -0.7523352302211165, -0.8088471008635575, -0.8640032085300057, -0.9207640286399041, -0.964652218970239, -0.9983975575954245, -1.0257416905615202, -1.0459219456615019, -1.064246556112287, -1.0812365722881108, -1.0850659668755351, -1.0905174922499508, -1.0865304309810841, -1.0813274032545506, -1.0731703545863318, -1.063896087454729, -1.049497899506074, -1.0404830103664666, -1.0223910273049845, -0.9964459358773368, -0.967816644546955, -0.9305468434877433, -0.8912655823623806, -0.8538862873037056, -0.8045825060050062, -0.7546177129055197, -0.6925042984817974, -0.6330499794823725, -0.5667143392991494, -0.4948247316906902, -0.4185159372929247, -0.35821116965477334, -0.28064389173289067, -0.21468879011374736, -0.13868238752685466, -0.06978165329279674, -0.0035419463202729013, 0.06892733484288956, 0.14270168203547084, 0.2117292692442152, 0.26882187014630426, 0.31803740470626857, 0.3770378955398248, 0.43799609014381163]","[0.20197970613305433, 0.2005580733525007, 0.21956518877792885, 0.24018602565283007, 0.24752269740294613, 0.2556997328971083, 0.2659259266885925, 0.2694954355725915, 0.2911908866395832, 0.30392050828099426, 0.30920531325620115, 0.314938231120393, 0.3241594406362436, 0.33322551034606573, 0.3540417329197009, 0.3631152019996855, 0.3726217832645881, 0.3806404481563682, 0.3859194633543527, 0.4083854763433799, 0.41786243909666576, 0.42812146201566115, 0.43850775820933563, 0.4482238725083889, 0.4527696050426352, 0.4793407294950646, 0.489551437442636, 0.497165329267464, 0.49693124236585, 0.5007162261664314, 0.5150466573639665, 0.5414188202568249, 0.5503408621989614, 0.5571123978999207, 0.5608283675680119, 0.5709962069324088, 0.580252347174274, 0.5862711507495983, 0.6048699692482205, 0.6127110828960715, 0.6203828360961958, 0.6247185716741793, 0.6281124217233515, 0.6367571586383258, 0.6452479615403177, 0.6643257065202965, 0.6663825161855076, 0.6716170812157856, 0.6807197279339221, 0.6872931550769056, 0.6902122618703578, 0.696014241178682, 0.7210465992414139, 0.7287488245735936, 0.7335870514927002, 0.7400337305902775, 0.7494245572667618, 0.7559743103693258, 0.7613372904657182, 0.7853863352390539, 0.7921248232955825, 0.7970658163898442, 0.8034076580564488, 0.8110498923162354, 0.8171237149491102, 0.8372859788354864, 0.8444740591341695, 0.8517884307147047, 0.8573107465850494, 0.8626838495717879, 0.8692786734118153, 0.8743591311003609, 0.8920832936099522, 0.8945404349452343, 0.8955258956821407, 0.9032446377103702, 0.906008491624715, 0.9083706866584915, 0.9091253400059011, 0.9274948086006682, 0.9289653528624107, 0.933936357507432, 0.9381806548012416, 0.9379645121479454, 0.9414230902515627, 0.957181697056318, 0.9592889284715002, 0.9608472163335371, 0.9619249807708196, 0.9658349747167904, 0.9650466678780251, 0.9824097824999823, 0.9829795664147964, 0.9828177097880778, 0.9819056442483952, 0.9862371964703609, 1.0057430944121668, 1.0030242889902656, 1.001225231122602, 1.0021430924082908, 0.999926790239176, 0.9979449573077348, 1.0138439119593194, 1.0106286360667736, 1.0102387156431278, 1.0139905743261988, 1.0129230302821572, 1.0319024290329495, 1.0352992895404043, 1.0342694166626734, 1.0348479315813377, 1.0372004482884776, 1.03672054730192, 1.0530493281709936, 1.0534630322844758, 1.055700716101998, 1.0577488745719552, 1.0585748206168029, 1.0725334578711676, 1.0731663022880393, 1.0740411254519595, 1.0749078143543804, 1.0867910798370541, 1.0878459560704625, 1.088842356815062, 1.0886375640927572, 1.0900886138184125, 1.0921274390559805, 1.0894929941597025, 1.0985879465984696, 1.0994955022631114, 1.0951080065291252, 1.0951880509959138, 1.0947840768860941, 1.0914557112596004, 1.0999370261248311, 1.1022493812727403, 1.1041157514845672, 1.1045637660105974, 1.1073087552248446, 1.1079427710202572, 1.1064712379324086, 1.1050960418606557, 1.1073471116935774, 1.1087831485013473, 1.1061402876548643, 1.1033056387194982, 1.1063169479944366, 1.1071030949707494, 1.1040459414393924, 1.105962468186488, 1.1008007435664517, 1.0964482665445445, 1.097979816569025, 1.1003262754356582, 1.1026705765849165, 1.0954127304295493, 1.0961654950726223, 1.0966923362049203, 1.0999405691089112, 1.0965001232563636, 1.096706684902947, 1.091724320049578, 1.0918633881639372, 1.091166356097924, 1.08923403323611, 1.0881520534294238, 1.0788838242254646, 1.0782775794198414, 1.0774601787780924, 1.0734946868194475, 1.068361156966593, 1.0641802462925058, 1.0540332017510856, 1.0516749470002442, 1.0520143770664343, 1.0522849245521164, 1.0534562569031263, 1.0490440549702669, 1.035953129301736, 1.0317434193927353, 1.0275632389630793, 1.0235045199008659, 1.0235033211946933, 1.018579191458098, 1.0051990156771746, 1.0008702291300584, 0.9959208309946225, 0.9913288586628104, 0.985933528857063, 0.9802549320509552, 0.9649817991121551, 0.9603692516563087, 0.9559626814566174, 0.9502947022799962, 0.9446703355489798, 0.9388259355509583, 0.9241524330531348, 0.9195366696905887, 0.9144119956554535, 0.908000423649203, 0.9012434103016703, 0.8943670699895906, 0.8896516758686073, 0.8763095394956076, 0.87049143453092, 0.8700371430595938, 0.8702930237711362, 0.871526271644792, 0.8701678178132197, 0.8687326221315405, 0.8492260848874379, 0.8491315318883047, 0.850479011541599, 0.8481556711731785, 0.8451217885648381, 0.8439312495734292, 0.845285459839003, 0.8421939398020527, 0.8162773627199406, 0.8174951577178158, 0.8040970429230055, 0.7910909712283744, 0.7795793577181943, 0.769869884708094, 0.7564702459640056, 0.7252097000691463, 0.714432048508667, 0.7046147215824531, 0.6970345305368049, 0.6985337755866335, 0.6875082202606719, 0.6765405450153876, 0.6494507286146004, 0.641612110528028, 0.6355193650425125, 0.6269892175714556, 0.6152459107292911, 0.5879595586815386, 0.5797512415752343, 0.5730902659901004, 0.5617419571396844, 0.5507769505605258, 0.5411945589229561, 0.518841613028367, 0.5123375805528264, 0.5026218232817196, 0.4963578056797102, 0.49058678546754164, 0.47837221881030123, 0.45486824295516015, 0.4469843224528904, 0.4413547685860827, 0.436115363261453, 0.4271446184586519, 0.41777809995066023, 0.3945018672834585, 0.38677441517795497, 0.37868158117340894, 0.37134881666857816, 0.3661791919101334, 0.3446084160311543, 0.34031642132239487, 0.33629349361456334, 0.3336223340327074, 0.32441928484688926, 0.31115429636380404, 0.2925432093834324, 0.28489073611929955, 0.2859105529697088, 0.2740795095523012, 0.2726938141682334, 0.24734246483821595, 0.23677850529035685, 0.23103165004969364, 0.23322082666900582, 0.2253058499401413, 0.19152478714722787, 0.18881351621938589, 0.18006760547397013, 0.17258718601037534, 0.16999133296331942, 0.1606350349189641, 0.13524718945028158, 0.1313372049831945, 0.1218736062072403, 0.11244884593472301, 0.11218158239386393, 0.08584911289834693, 0.08009391241907521, 0.07060753053800375, 0.0686771114082214, 0.06820180325670966, 0.03825619870753959, 0.03265203935767699, 0.021783932663809753, 0.01321081505777165, 0.004616802527900124, -0.0062317989702337095, -0.039238639421522274, -0.04773561738608512, -0.05538381370828509, -0.06699371897353627, -0.0762588580191238, -0.0983939877861076, -0.10954719137424344, -0.11408227984493145, -0.11910080015242891, -0.11846112281710676, -0.1292265003709121, -0.1556179446398735, -0.16273655565397355, -0.15927840898139303, -0.16411675710856358, -0.16291072204480794, -0.19732380941641156, -0.20526203194177325, -0.21123231768306464, -0.21518626227815638, -0.2238581442687104, -0.2510035972385408, -0.2582977351260575, -0.26126113282224855, -0.25939211764197456, -0.26892886499270285, -0.27797150132467263, -0.3060601237706561, -0.3102585421142295, -0.31945338053270866, -0.3289534821330663, -0.33662812877266707, -0.36241700691288536, -0.37147147178431567, -0.3821345924158443, -0.3892256541538939, -0.3943551246243811, -0.4004883763425919, -0.4222347089810192, -0.4283868082260374, -0.4321197417466091, -0.43427387511103893, -0.43288077160760596, -0.44266427514723655, -0.47150677541359487, -0.47362700247687, -0.47825541807113614, -0.47801743430694754, -0.4845505543348377, -0.4908481263138629, -0.5164512002163256, -0.516016439355256, -0.5182722072134567, -0.5260028192712425, -0.5332458451414089, -0.5403983870423119, -0.5679629228052756, -0.5696124565065048, -0.5697864148177647, -0.575138473595103, -0.5802435292168525, -0.5841220954994494, -0.5851760038918602, -0.6149773615655831, -0.6168024464650472, -0.6217254122857373, -0.6234985418916854, -0.6252993632868669, -0.6225980004733406, -0.6282464059508345, -0.6300390656394035, -0.6623617557156339, -0.6628578273497826, -0.6653144321350426, -0.6624286548076754, -0.6604844517426528, -0.6608017297050572, -0.6586372043521368, -0.6963129985227531, -0.6933835797226702, -0.6982149821012833, -0.6975693462756791, -0.6917983448686126, -0.6881916193549145, -0.694107792081317, -0.7337744617032228, -0.7348976814309681, -0.7373941237605067, -0.7401356041984876, -0.7379635472211932, -0.7400844113572915, -0.7794535683596934, -0.7826694628910614, -0.7839027279959597, -0.7853569887329718, -0.787057546134284, -0.7896717201329346, -0.8259427165685927, -0.8260332453648628, -0.8273657647350353, -0.8294332600290851, -0.8318955179380485, -0.8334208334905857, -0.8639125451618255, -0.8657248033972325, -0.8674366537042318, -0.8689552977223853, -0.8693224168103865, -0.8694715883466827, -0.8996720703899185, -0.9016035724258165, -0.9033797371266646, -0.9021495330579726, -0.905084169503275, -0.9077232385406047, -0.9294976695704864, -0.9270301624080884, -0.9254014816520406, -0.9262537521078514, -0.9286471171060982, -0.9497090695504217, -0.9510989535917411, -0.9481644996975905, -0.9453192989903673, -0.9465165556737475, -0.9641252760201464, -0.9635054982423783, -0.9645012088325896, -0.9664510370673278, -0.9712365493421372, -0.9719872849133419, -0.9692660063040579, -0.9834281396541177, -0.9839926135300245, -0.9788334110141889, -0.9740739363974927, -0.9743279918421358, -0.9745257070457513, -0.9906392320869601, -0.9902564829890509, -0.9889894771462971, -0.9826907376765274, -0.9787385448110667, -0.9884901847982404, -0.9867325520690834, -0.98479388839339, -0.9849160264575664, -0.9847290439446504, -0.9976492674337066, -1.0010404792512593, -0.9996458756100749, -1.0002845150370892, -0.9997548321248771, -1.0031431934232522, -1.0008715963748214, -0.9981454311400603, -0.9937767666659687, -0.9881546834908748, -0.9840049766674267, -0.9927883106652864, -0.9944092241573258, -0.9908324436728396, -0.9856135124793589, -0.9793275599258723, -0.9804822550775568, -0.979273587838501, -0.9737430752841444, -0.9692464558934093, -0.964298193583125, -0.9584777177081263, -0.9523223769250263, -0.9527843487837574, -0.9478096969213358, -0.9416478718605312, -0.9357839774295399, -0.9304411162081624, -0.9285539450339684, -0.9231971273492465, -0.9173771894100962, -0.9121183478713903, -0.9065721854988901, -0.9007156034258147, -0.898487926316562, -0.8928833211794186, -0.8870774765289704, -0.8811522713183457, -0.874881022050152, -0.8726868591513702, -0.8668330227754116, -0.8665620811242136, -0.8597959714938421, -0.8537030420095, -0.845941011014728, -0.8406217471325688, -0.8344128895052314, -0.8284664695483692, -0.8205733259465245, -0.8126012506471675, -0.8046932927090658, -0.8000972985171644, -0.7942050114305644, -0.7920998499993963, -0.7828716538519928, -0.7811272371408047, -0.7750113592573973, -0.7678761795423529, -0.7571411061501767, -0.7561788460184179, -0.7571397226375651, -0.7512132337730723, -0.7492990757356406, -0.7475545042881557, -0.7371654204463821, -0.7267090007755573, -0.7179324234310052, -0.7099614659243556, -0.6973028303756558, -0.685164938183297, -0.6708210092918033, -0.6495942205560612, -0.6520290577590798, -0.6417006311132942, -0.6287366266671657, -0.6177729223483646, -0.6096400853623495, -0.6005748217288396, -0.5807143046544685, -0.5689163807623441, -0.5610021675481287, -0.5527749863754892, -0.5427440906956613, -0.5324681490848964, -0.5320029807338663, -0.5140915592915561, -0.5054362699993625, -0.5052038709752118, -0.5058695549047194, -0.4957436874671501, -0.49624588831702154, -0.47496049024378656, -0.47644712641896325, -0.4762215133623, -0.4750399262643969, -0.46551251361632695, -0.4559353965428182, -0.44547343466822853, -0.4161045725242506, -0.40842845809817624, -0.4013303262684199, -0.3936713001897605, -0.3822092196932307, -0.3724449257918682, -0.3539536939407857, -0.34930130592825975, -0.349166922692354, -0.34846940001358345, -0.34264604238765856, -0.3366455665136941, -0.3382567719915375, -0.32219238883880597, -0.3146504766505733, -0.3060084278024426, -0.306124130406307, -0.29276227057057463, -0.28313816617402454, -0.25852581419367054, -0.24848090194445555, -0.23604919992494275, -0.22429707929703172, -0.21513925541824622, -0.18951327240468205, -0.17977449901562553, -0.1714905231495575, -0.16233103040710273, -0.15129936420045345, -0.15071816575993635, -0.12550149337790228, -0.12604844037423274, -0.12563696839009977, -0.1141948204493417, -0.103330379916437, -0.09258347910840624, -0.0671707133468474, -0.057022486786614084, -0.04714941487642914, -0.036685725128855075, -0.026183299436775307, -0.0031040317185339183, 0.005347521012429985, 0.015524362697036177, 0.025724691866797593, 0.03497783896651199, 0.04311988446720899, 0.06439932979708143, 0.06597247695094645, 0.06697362627946203, 0.06962477353797437, 0.08258965623501005, 0.1068411825025601, 0.1156268521642746, 0.1246145905671852, 0.13413156988526936, 0.1464683028057013, 0.1687326351459876, 0.16928754551340428, 0.1810986656462545, 0.19235475773349836, 0.20260076268035135, 0.20121639314114312, 0.22813293858960335, 0.2406018605414825, 0.25255598038400484, 0.2594302203448962]","[0.3898800015449524, 0.410736620426178, 0.42736202478408813, 0.4388987123966217, 0.4462708830833435, 0.4566532373428345, 0.46812376379966736, 0.47726523876190186, 0.4886913597583771, 0.4948953688144684, 0.506282389163971, 0.5124703645706177, 0.5241599082946777, 0.5343825817108154, 0.5405393838882446, 0.5518157482147217, 0.5631507039070129, 0.5695004463195801, 0.5796269774436951, 0.5897337794303894, 0.598060667514801, 0.6081294417381287, 0.617299497127533, 0.6255778074264526, 0.6355856657028198, 0.6455739736557007, 0.657730758190155, 0.6628612279891968, 0.6727892756462097, 0.6888348460197449, 0.6958721280097961, 0.7018632888793945, 0.7107911109924316, 0.7189174294471741, 0.7277974486351013, 0.7347835898399353, 0.740735650062561, 0.7495594024658203, 0.7566012740135193, 0.7664012312889099, 0.7734205722808838, 0.7783824801445007, 0.7844369411468506, 0.794091522693634, 0.8000307083129883, 0.8070124983787537, 0.8156484365463257, 0.8216372728347778, 0.8285001516342163, 0.8344715237617493, 0.8430252075195312, 0.8499531149864197, 0.8548025488853455, 0.860729992389679, 0.8665578961372375, 0.877082884311676, 0.8809123039245605, 0.8877730369567871, 0.8925652503967285, 0.8994408845901489, 0.904218852519989, 0.9100694060325623, 0.9148311614990234, 0.9206647872924805, 0.9254104495048523, 0.9321856498718262, 0.9359570145606995, 0.9417572021484375, 0.9474228024482727, 0.9532038569450378, 0.9544127583503723, 0.9601888656616211, 0.9648768305778503, 0.9685086607933044, 0.9708071947097778, 0.9754776954650879, 0.9767057299613953, 0.9813942313194275, 0.9872840642929077, 0.9931955337524414, 0.9979960322380066, 1.002811312675476, 1.0060827732086182, 1.0087106227874756, 1.0108946561813354, 1.015700340270996, 1.02069091796875, 1.0263806581497192, 1.0265874862670898, 1.0326881408691406, 1.0372629165649414, 1.0385857820510864, 1.0431511402130127, 1.0455838441848755, 1.048152208328247, 1.050598382949829, 1.054039716720581, 1.055383563041687, 1.059049129486084, 1.06040358543396, 1.06382155418396, 1.0651819705963135, 1.066550374031067, 1.0668041706085205, 1.0673232078552246, 1.0664634704589844, 1.0678627490997314, 1.0692647695541382, 1.069547176361084, 1.0689791440963745, 1.0692729949951172, 1.0698622465133667, 1.0701693296432495, 1.0707820653915405, 1.0722527503967285, 1.0686887502670288, 1.0681910514831543, 1.0697009563446045, 1.0692214965820312, 1.0657331943511963, 1.0661089420318604, 1.0615209341049194, 1.0630531311035156, 1.0585020780563354, 1.0547435283660889, 1.0563054084777832, 1.0521892309188843, 1.0496768951416016, 1.0444952249526978, 1.042031168937683, 1.03755784034729, 1.0351301431655884, 1.0314908027648926, 1.0299805402755737, 1.0275967121124268, 1.0239901542663574, 1.0233006477355957, 1.0197111368179321, 1.0165894031524658, 1.0130265951156616, 1.0123615264892578, 1.008815884590149, 1.0052809715270996, 1.0022414922714233, 0.9987335801124573, 0.9917501211166382, 0.9863716959953308, 0.9800587892532349, 0.9724001884460449, 0.9616160988807678, 0.9582200050354004, 0.9540663957595825, 0.9478727579116821, 0.9359087347984314, 0.9318133592605591, 0.9256858825683594, 0.9199258089065552, 0.9138281941413879, 0.9077506065368652, 0.9031084775924683, 0.8963058590888977, 0.874637246131897, 0.8676074743270874, 0.8602498769760132, 0.85709547996521, 0.8490157127380371, 0.8347511291503906, 0.8316532373428345, 0.8243570327758789, 0.8170675039291382, 0.8102149963378906, 0.8029494881629944, 0.7956907749176025, 0.7892063856124878, 0.7809419631958008, 0.7737159132957458, 0.7680130004882812, 0.7592853903770447, 0.7525988817214966, 0.742684543132782, 0.735507071018219, 0.727338969707489, 0.7201804518699646, 0.7103075981140137, 0.7031657695770264, 0.6960316896438599, 0.688024640083313, 0.6808980107307434, 0.5433111786842346, 0.5318813323974609, 0.5240212678909302, 0.5132836699485779, 0.5063180327415466, 0.4955733120441437, 0.4848191738128662, 0.4778674244880676, 0.4664165675640106, 0.44939863681793213, 0.44063952565193176, 0.4316962957382202, 0.42361941933631897, 0.4121401309967041, 0.39984920620918274, 0.3909255266189575, 0.3794371783733368, 0.36984291672706604, 0.35903313755989075, 0.3509237468242645, 0.3394119143486023, 0.3332284390926361, 0.32239657640457153, 0.31554046273231506, 0.30741313099861145, 0.29656821489334106, 0.2904101610183716, 0.2822715640068054, 0.2714141607284546, 0.263263076543808, 0.2496870905160904, 0.24152609705924988, 0.2278910130262375, 0.220392644405365, 0.20947463810443878, 0.19648019969463348, 0.18553347885608673, 0.17457804083824158, 0.16700895130634308, 0.1560308188199997, 0.11332008987665176, 0.10504038631916046, 0.08295351266860962, 0.06418479979038239, 0.042557619512081146, 0.03492037206888199, 0.004881499335169792, -0.007829944603145123, -0.02897118218243122, -0.03684241324663162, -0.052970875054597855, -0.06372041255235672, -0.073734812438488, -0.08453205227851868, -0.09228085726499557, -0.11038487404584885, -0.12098047882318497, -0.13139086961746216, -0.1574675440788269, -0.16528968513011932, -0.17627574503421783, -0.18366442620754242, -0.1975511908531189, -0.20541313290596008, -0.21530486643314362, -0.22393567860126495, -0.23429830372333527, -0.24178002774715424, -0.25293445587158203, -0.26837825775146484, -0.2871443033218384, -0.3048447072505951, -0.3259153962135315, -0.3437751233577728, -0.36207255721092224, -0.369762659072876, -0.38007745146751404, -0.385189950466156, -0.3955436944961548, -0.4110580384731293, -0.42148131132125854, -0.43972617387771606, -0.4475210905075073, -0.4553886950016022, -0.46290355920791626, -0.47376659512519836, -0.4813149869441986, -0.49138304591178894, -0.4962793290615082, -0.5072112679481506, -0.5148189663887024, -0.5255204439163208, -0.5334323644638062, -0.5433277487754822, -0.5589478611946106, -0.5666483640670776, -0.5743631720542908, -0.5830733776092529, -0.590813398361206, -0.6025096774101257, -0.6171593070030212, -0.6249502301216125, -0.6295471787452698, -0.6495572924613953, -0.6601637005805969, -0.665255069732666, -0.672402024269104, -0.6927928328514099, -0.6979210376739502, -0.7058427929878235, -0.7176403999328613, -0.7222605347633362, -0.7274221777915955, -0.7320429682731628, -0.7400113940238953, -0.7488453984260559, -0.7534628510475159, -0.7580744028091431, -0.7985103726387024, -0.800287663936615, -0.8129431009292603, -0.8147004842758179, -0.8190956115722656, -0.8201003074645996, -0.8281660079956055, -0.8298152685165405, -0.838670551776886, -0.8357352018356323, -0.8402063846588135, -0.8446711301803589, -0.8479154706001282, -0.8487366437911987, -0.8528594970703125, -0.8571292757987976, -0.8615317344665527, -0.8622404932975769, -0.858952522277832, -0.8633139133453369, -0.867668628692627, -0.8654319047927856, -0.8649205565452576, -0.8692339658737183, -0.8669416904449463, -0.8674747943878174, -0.8716122508049011, -0.8758832812309265, -0.875217854976654, -0.8728325963020325, -0.8732503652572632, -0.8774614930152893, -0.8765456080436707, -0.8767446279525757, -0.8770564794540405, -0.8800488114356995, -0.8801701664924622, -0.8802619576454163, -0.8778344988822937, -0.8766995072364807, -0.8768538236618042, -0.8768311738967896, -0.8743225336074829, -0.8755925893783569, -0.8756588697433472, -0.8731055855751038, -0.8703843951225281, -0.8742019534111023, -0.8714022636413574, -0.8647655248641968, -0.8644998073577881, -0.861823558807373, -0.8586266040802002, -0.8514500260353088, -0.8510139584541321, -0.848223865032196, -0.845244288444519, -0.8447321653366089, -0.8347536325454712, -0.8293962478637695, -0.8153043985366821, -0.8147212266921997, -0.8139101266860962, -0.8064889907836914, -0.8032296299934387, -0.8025384545326233, -0.79642653465271, -0.7888455986976624, -0.7854734063148499, -0.7767476439476013, -0.7748057246208191, -0.7670915126800537, -0.7636215686798096, -0.7601338028907776, -0.7525856494903564, -0.7490618228912354, -0.7447576522827148, -0.741191029548645, -0.7332949042320251, -0.7296882271766663, -0.7217420935630798, -0.7193766832351685, -0.711381196975708, -0.7079657912254333, -0.6999256014823914, -0.6974903345108032, -0.691570520401001, -0.6834428310394287, -0.6752884387969971, -0.6714853048324585, -0.6645686626434326, -0.6563399434089661, -0.6524797081947327, -0.6351006031036377, -0.6311892867088318, -0.6241402626037598, -0.6201938986778259, -0.6130996346473694, -0.6026464700698853, -0.5986500382423401, -0.5914966464042664, -0.5830284357070923, -0.5738178491592407, -0.5697540044784546, -0.5519862771034241, -0.5386155247688293, -0.5309456586837769, -0.5207428932189941, -0.49760353565216064, -0.46602368354797363, -0.4572751522064209, -0.44752222299575806, -0.4387350082397461, -0.4312068223953247, -0.42054447531700134, -0.41256073117256165, -0.3924765884876251, -0.3835843801498413, -0.37416642904281616, -0.36302727460861206, -0.35536324977874756, -0.3459240794181824, -0.33521130681037903, -0.32530638575553894, -0.31758061051368713, -0.3051362633705139, -0.2969123125076294, -0.2811994254589081, -0.2717260718345642, -0.24652165174484253, -0.22540301084518433, -0.18568718433380127, -0.17619553208351135, -0.16670161485671997, -0.16009822487831116, -0.15006516873836517, -0.13932637870311737, -0.12826967239379883, -0.11878255009651184, -0.10718385875225067, -0.0976991355419159, -0.08821257948875427, -0.06087619438767433, -0.04988826438784599, -0.019370514899492264, -0.00842303317040205, 0.011970377527177334, 0.023501358926296234, 0.03440039977431297, 0.0438501201570034, 0.054726455360651016, 0.06622731685638428, 0.07707773149013519, 0.08352657407522202, 0.09435272961854935, 0.10376843810081482, 0.11457178741693497, 0.12046390026807785, 0.1420210897922516, 0.17559543251991272, 0.18699249625205994, 0.19336162507534027, 0.2028701901435852, 0.21354138851165771, 0.22419756650924683, 0.2361561506986618, 0.24131916463375092, 0.25193196535110474, 0.26383280754089355, 0.2744087278842926, 0.283816397190094, 0.2908422648906708, 0.3019258379936218, 0.3124438226222992, 0.33557772636413574, 0.3566129803657532, 0.3640941381454468, 0.37462741136550903, 0.385025292634964, 0.39664435386657715, 0.40588346123695374, 0.4248550236225128, 0.43405234813690186, 0.4414297342300415, 0.4632890224456787, 0.46942371129989624, 0.47893717885017395, 0.48625263571739197, 0.49654656648635864]"
