gt,reconstruction,amcl,ekf
"[0.10776866227388382, 0.10621068626642227, 0.10640237480401993, 0.10776866227388382, 0.10776866227388382, 0.10776866227388382, 0.10776866227388382, 0.10776866227388382, 0.10776866227388382, 0.10776866227388382, 0.10985594987869263, 0.11239966005086899, 0.12404372543096542, 0.13861291110515594, 0.16503512859344482, 0.19858650863170624, 0.2376805990934372, 0.28206002712249756, 0.3239682912826538, 0.36484578251838684, 0.39847463369369507, 0.4296419024467468, 0.45367127656936646, 0.47547468543052673, 0.49304938316345215, 0.5074702501296997, 0.5244099497795105, 0.5401287078857422, 0.5592505931854248, 0.5795436501502991, 0.6076267957687378, 0.6307128667831421, 0.6548430323600769, 0.6771707534790039, 0.701547384262085, 0.7215035557746887, 0.7461106181144714, 0.7656101584434509, 0.7806395888328552, 0.8011016845703125, 0.817952573299408, 0.8313034176826477, 0.850459098815918, 0.8606658577919006, 0.8739846348762512, 0.8893968462944031, 0.9003320932388306, 0.9130600094795227, 0.92214435338974, 0.9332268238067627, 0.9445721507072449, 0.9532626867294312, 0.9597592353820801, 0.9699825048446655, 0.9767541885375977, 0.9825658202171326, 0.9884617328643799, 0.9968406558036804, 1.0004942417144775, 1.0039300918579102, 1.0084288120269775, 1.011146068572998, 1.010073184967041, 1.011654019355774, 1.0115501880645752, 1.0105596780776978, 1.0092949867248535, 1.0080618858337402, 1.0056685209274292, 1.0035897493362427, 1.0044468641281128, 0.995515763759613, 0.989861786365509, 0.9802529811859131, 0.9737609624862671, 0.9662097096443176, 0.9574266076087952, 0.9458118677139282, 0.9404923915863037, 0.9297211170196533, 0.9147603511810303, 0.9040412902832031, 0.8934224247932434, 0.8783127665519714, 0.8630027174949646, 0.8467259407043457, 0.8313794732093811, 0.8149657249450684, 0.79941725730896, 0.7828782796859741, 0.7615902423858643, 0.7425431609153748, 0.7267079949378967, 0.705350399017334, 0.6850507855415344, 0.6646944284439087, 0.65218186378479, 0.6285152435302734, 0.6069283485412598, 0.5883419513702393, 0.5678077340126038, 0.5459343791007996, 0.5243821740150452, 0.4964505434036255, 0.4714893698692322, 0.44075095653533936, 0.41368725895881653, 0.38366708159446716, 0.3576819896697998, 0.3284505605697632, 0.301186740398407, 0.29179510474205017, 0.25197574496269226, 0.22836734354496002, 0.2260695993900299, 0.1733117401599884, 0.15986452996730804, 0.1467297226190567, 0.10904812067747116, 0.08951051533222198, 0.06504009664058685, 0.05680205672979355, 0.031213033944368362, -0.01554624829441309, -0.01652139239013195, -0.03772472217679024, -0.08437337726354599, -0.09093544632196426, -0.10535110533237457, -0.12806078791618347, -0.15620604157447815, -0.17813344299793243, -0.19656875729560852, -0.21955731511116028, -0.22946786880493164, -0.25498393177986145, -0.272186279296875, -0.2931559979915619, -0.31066858768463135, -0.3272111415863037, -0.34772828221321106, -0.3643421232700348, -0.38364511728286743, -0.3895748257637024, -0.4151614010334015, -0.43013209104537964, -0.4438677430152893, -0.4487764537334442, -0.4694446325302124, -0.47099459171295166, -0.4841589629650116, -0.5259093642234802, -0.5103029608726501, -0.5259369015693665, -0.5362448692321777, -0.5442457795143127, -0.552994966506958, -0.5597319006919861, -0.5548461079597473, -0.5605562925338745, -0.5651765465736389, -0.596121072769165, -0.5831666588783264, -0.5896299481391907, -0.5916580557823181, -0.5948024988174438, -0.595116138458252, -0.5978291034698486, -0.6013509631156921, -0.587507426738739, -0.5995861291885376, -0.5927099585533142, -0.59565669298172, -0.5947284698486328, -0.586911678314209, -0.5871761441230774, -0.5808525681495667, -0.5757836103439331, -0.5681250095367432, -0.5414260625839233, -0.5476048588752747, -0.5445736646652222, -0.5267341136932373, -0.5114296674728394, -0.49950075149536133, -0.4840402901172638, -0.46726569533348083, -0.45347103476524353, -0.4335985779762268, -0.4136539399623871, -0.37397995591163635, -0.3537020683288574, -0.3506588637828827, -0.32736635208129883, -0.30316397547721863, -0.2812204360961914, -0.254631906747818, -0.22836560010910034, -0.20194275677204132, -0.17585615813732147, -0.14572636783123016, -0.11957748979330063, -0.0733569860458374, -0.0510009229183197, -0.03840688243508339, -0.012171553447842598, 0.0279486496001482, 0.05368150398135185, 0.07914014160633087, 0.086015984416008, 0.09539240598678589, 0.10470088571310043, 0.10194519907236099, 0.09969361871480942, 0.10049820691347122, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982, 0.09875775128602982]","[0.12786342203617096, 0.12641549110412598, 0.12641549110412598, 0.12641549110412598, 0.12641549110412598, 0.12641549110412598, 0.12641549110412598, 0.12641549110412598, 0.12641549110412598, 0.13003645837306976, 0.13003645837306976, 0.13946355879306793, 0.15616558492183685, 0.1801600307226181, 0.21509231626987457, 0.2524043917655945, 0.2984018623828888, 0.3408232629299164, 0.37966588139533997, 0.41604581475257874, 0.44404444098472595, 0.46845096349716187, 0.4902918338775635, 0.5074731111526489, 0.5220396518707275, 0.5392666459083557, 0.551918625831604, 0.5728849768638611, 0.5920568704605103, 0.6159283518791199, 0.6390339136123657, 0.6622934341430664, 0.6848899126052856, 0.7084878087043762, 0.7277374863624573, 0.7516700029373169, 0.7720023989677429, 0.7886999249458313, 0.8055144548416138, 0.8231163024902344, 0.8401495814323425, 0.8541164398193359, 0.8681483864784241, 0.8816438317298889, 0.8952365517616272, 0.9056397080421448, 0.9188398718833923, 0.9288251399993896, 0.9388843178749084, 0.9484875202178955, 0.9587081670761108, 0.9645364880561829, 0.9744039177894592, 0.9803726077079773, 0.9868968725204468, 0.992984414100647, 0.9991354942321777, 1.0017551183700562, 1.004395604133606, 1.011160969734192, 1.0138599872589111, 1.012917399406433, 1.0156415700912476, 1.014223575592041, 1.013271689414978, 1.0118341445922852, 1.0103846788406372, 1.0089232921600342, 1.0079421997070312, 1.0016999244689941, 1.0001835823059082, 0.9938355088233948, 0.9836201667785645, 0.9776606559753418, 0.9716496467590332, 0.9606272578239441, 0.9506648182868958, 0.9444559216499329, 0.9337496161460876, 0.9191309809684753, 0.9082303643226624, 0.8934224247932434, 0.8830296397209167, 0.8673214316368103, 0.8522267937660217, 0.8370379209518433, 0.8217539191246033, 0.8055400252342224, 0.790037214756012, 0.7698107957839966, 0.7494539022445679, 0.7326662540435791, 0.7120261788368225, 0.6922774910926819, 0.6714022159576416, 0.6351011991500854, 0.615020215511322, 0.5936800241470337, 0.5734246969223022, 0.5530980825424194, 0.5326998233795166, 0.5074342489242554, 0.48069894313812256, 0.4503830373287201, 0.4247872531414032, 0.39272716641426086, 0.36688944697380066, 0.3360833525657654, 0.31170976161956787, 0.28561893105506897, 0.2594315707683563, 0.2398403435945511, 0.16740667819976807, 0.1427908092737198, 0.11816197633743286, 0.09844956547021866, 0.07379736006259918, 0.054066237062215805, 0.02939062938094139, -0.01779409870505333, -0.03753280267119408, -0.07967302948236465, -0.12664835155010223, -0.14397194981575012, -0.1685970574617386, -0.18584351241588593, -0.20795732736587524, -0.2251031994819641, -0.2422020137310028, -0.26181960105895996, -0.283748060464859, -0.2981041669845581, -0.3198917806148529, -0.33674660325050354, -0.3535555303096771, -0.3724644184112549, -0.40304380655288696, -0.41685307025909424, -0.43336373567581177, -0.4422219395637512, -0.45581963658332825, -0.4645608961582184, -0.47801610827445984, -0.4999575614929199, -0.5084711909294128, -0.518796980381012, -0.5225030779838562, -0.5308663845062256, -0.5391820073127747, -0.542797327041626, -0.5463917851448059, -0.5545921921730042, -0.5588107109069824, -0.5668946504592896, -0.5703647136688232, -0.5709839463233948, -0.569881796836853, -0.5733090043067932, -0.5767170190811157, -0.5756078958511353, -0.5717167258262634, -0.5734084844589233, -0.5723180770874023, -0.5712338089942932, -0.5657212734222412, -0.5646615624427795, -0.55647873878479, -0.5510620474815369, -0.5429940819740295, -0.5332948565483093, -0.5210186839103699, -0.4967753291130066, -0.4830658435821533, -0.4711872339248657, -0.4576459228992462, -0.44171589612960815, -0.4259186089038849, -0.40605008602142334, -0.3863474428653717, -0.3668086528778076, -0.34971967339515686, -0.3263326585292816, -0.30313998460769653, -0.2801392674446106, -0.2573281228542328, -0.23064164817333221, -0.20417560636997223, -0.17792728543281555, -0.1518939882516861, -0.12399797141551971, -0.09836351871490479, -0.07081005722284317, -0.04556598141789436, -0.01834835298359394, 0.008717392571270466, 0.031718991696834564, 0.05684807896614075, 0.08351574838161469, 0.1061529815196991, 0.11548665910959244, 0.11936415731906891, 0.1178012490272522, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056, 0.11391881853342056]","[0.43896491618219874, 0.4337366446615844, 0.4331215546788625, 0.4289749370890757, 0.43231071261249393, 0.444375323540831, 0.4573808914260525, 0.4797166688461895, 0.5035436411602625, 0.5387116610673152, 0.5701812863925014, 0.6055801871774398, 0.6346936496168839, 0.6647153548375864, 0.6922614030820321, 0.7126600970526017, 0.736050730116147, 0.7610830799615782, 0.7768055417168972, 0.786042973280348, 0.7989890490201468, 0.8162474517992843, 0.8317842512429549, 0.8458513769589128, 0.8652354906815083, 0.8885021608144635, 0.908238120672396, 0.9299645938829522, 0.9499830971408842, 0.9701701739100295, 0.9920317780972786, 1.011815116502558, 1.0372873159172133, 1.0585413370543055, 1.0825553323818424, 1.102751785749787, 1.1196806508999644, 1.1339913741260585, 1.1444771622758985, 1.1638082931044862, 1.1753513686606247, 1.192261930696192, 1.2019413931332554, 1.213049592449542, 1.2264351091461587, 1.235974567831012, 1.251015649634888, 1.2588488279674541, 1.2716790815557282, 1.2870806528417436, 1.2939543964940656, 1.3051120169694579, 1.3179724267660538, 1.3245950930656485, 1.3354489686029094, 1.3409826244547227, 1.3511597011304282, 1.3584835020435688, 1.3646951348993122, 1.371481345883149, 1.3753999392515068, 1.3783926923078877, 1.3814450795104682, 1.3835409699484627, 1.3866868933294165, 1.3885763520118277, 1.3924318472500594, 1.3962937841010112, 1.3984402384410188, 1.4007503409889204, 1.4010600400407691, 1.3992775112328653, 1.3976234229449809, 1.3969497157233348, 1.3937443865388774, 1.391249346180697, 1.390633178737591, 1.3870585090515155, 1.387429667060958, 1.3840471361003115, 1.3782654407402055, 1.37014137866188, 1.3640619826858615, 1.3519900904035798, 1.3433898198976493, 1.332544398389031, 1.321066398370632, 1.312519147332818, 1.3022041450523876, 1.2879648079912622, 1.2773005957621821, 1.2633794222565915, 1.2469864990315394, 1.228553251367626, 1.2194611052813131, 1.2116650352543963, 1.1985929568587383, 1.1881558592808015, 1.1732342558267335, 1.1627298096456677, 1.1473227637813446, 1.133187439162086, 1.1125087312239137, 1.0981069255363918, 1.0797823755810172, 1.0654311675422579, 1.0445939859912778, 1.0230760699433883, 1.0031691401613687, 0.9762469233494637, 0.9572903463289512, 0.9353574939343703, 0.9116594664611577, 0.8867508194728152, 0.8644431118411539, 0.8445412308444852, 0.8217343767971966, 0.7997751422945334, 0.7869415155664815, 0.7618045960074875, 0.7453143114758793, 0.7292417388444565, 0.7116635802851217, 0.685774397979845, 0.6609502406244844, 0.6328859901402408, 0.6031184759581133, 0.5797381274802795, 0.558582450222801, 0.5358042328666411, 0.5277686647139421, 0.5006197140527193, 0.4796258614836536, 0.4574293833956198, 0.4407050254058324, 0.4065950428068554, 0.3795375404078718, 0.35804642314555357, 0.3349188046626047, 0.3008895929254073, 0.26419806554884345, 0.23980207600079387, 0.21218871083698912, 0.18444984395269454, 0.1560984351269988, 0.13723810072136394, 0.11535390461221763, 0.09224255149465795, 0.07548893863878853, 0.04118397107338018, 0.008855340219370728, -0.019430907585696357, -0.041591372754069926, -0.061696085936938594, -0.08957876119517322, -0.11231180830733206, -0.12028502855469149, -0.15423182476862757, -0.17413745481350945, -0.19444338647842435, -0.2204598484795915, -0.24061955845406233, -0.2573925525611732, -0.2818778761860607, -0.29862962987790465, -0.32031498250063223, -0.3354996216468161, -0.3564342456556839, -0.3780177997282642, -0.40081438851835083, -0.42658349157403835, -0.4523727086200295, -0.4999638801846754, -0.5135097934399259, -0.5419761065080685, -0.5541702919282999, -0.5686448818259906, -0.5809259464909658, -0.5910843088541211, -0.6011372624572456, -0.6132331900727086, -0.622082345516344, -0.6394009355546583, -0.6482105915516223, -0.6570464400479001, -0.6624397726524954, -0.6703843613976821, -0.6777485414134115, -0.6631741455145002, -0.6854263530964837, -0.6771026800211527, -0.7010864584236105, -0.6899291423948611, -0.696356888981026, -0.7142567251647408, -0.7204544155844123, -0.7073972583731435, -0.7226768281111209, -0.7188426214244767, -0.7241336953629198, -0.7300885106609031, -0.7349916637679352, -0.7403076874687872, -0.73839002351204, -0.741165646190255, -0.7434013466877004, -0.7424800683877391, -0.7399084035787555, -0.7395121231875479, -0.7319936913365176, -0.7275347208998683, -0.7237370664952699, -0.7238570819431541, -0.7163673330658055, -0.7086906781402805, -0.702205743659468, -0.6926257268928527, -0.6799502896794563, -0.6707154574579586, -0.6559855504199992, -0.6429514297323882, -0.6314375158160251, -0.620360883396041, -0.6080591978735296, -0.5911779629498675, -0.5753451212688526, -0.5598885841820629, -0.5478965817752116, -0.5287010728233494, -0.5110829727911638, -0.4954602248376292, -0.4775934650117893, -0.4645418213663097, -0.44504979063498873, -0.4269661634770449, -0.41090219826004876, -0.38465559187810777, -0.3547371154737318, -0.3362425892690924, -0.3179418660900006, -0.3009973317002974, -0.2804038856917409, -0.2594646963277833, -0.22510531943570478, -0.20194681215959256, -0.1700674165250749, -0.1363609714789237, -0.10684588933764949, -0.07644703033506031, -0.04672133390566988, -0.020447988099652956, 0.014488035744408975, 0.043803444387876415, 0.06542173365674911, 0.08921185907203107, 0.1149081902408808, 0.14000219393688096, 0.16057080549872096, 0.1890890832603545, 0.20448219117966276, 0.20949209504082827, 0.2074056527634636, 0.21377649538178023, 0.2181574973873191, 0.22843641389172706, 0.23060334120816905, 0.2333250914296787, 0.230370800190049, 0.23275477458957974, 0.2380037187100673, 0.23798684729671224, 0.2391651959318799, 0.24065577214122935, 0.24665741215224193]","[0.12682199684902504, 0.1266398551595158, 0.12653710317768854, 0.12647867099477603, 0.12644588525365752, 0.12642768660958723, 0.12641765649157155, 0.12641222047079279, 0.1280057527221334, 0.12936210899207895, 0.13417519599840677, 0.14459199145911533, 0.1629275661137066, 0.19043052574146987, 0.2252961352851148, 0.26728990961273646, 0.3132558986245573, 0.3557919381556356, 0.39677060576698464, 0.4338093609643125, 0.4651497068779915, 0.491020425151069, 0.513154666167609, 0.5319041711427864, 0.5478581476105208, 0.5619742204917968, 0.5790273078486441, 0.5990512410968415, 0.6145007234453154, 0.6362644040461556, 0.6618414577551414, 0.6828936279748269, 0.7086715363634043, 0.72851748820871, 0.7514981703243516, 0.774199660035735, 0.7924679640326284, 0.8108104685094665, 0.8274610183186638, 0.8433372447096343, 0.8589218343765905, 0.872847362537802, 0.8899354494033017, 0.8979054022960403, 0.9075465667550998, 0.9199457567383803, 0.9315457683945062, 0.9414201789412602, 0.9508819272040426, 0.9600261451335694, 0.9677342218059968, 0.9753336587142462, 0.981936777136154, 0.9884891534731804, 0.9941843034014053, 0.9996379643184103, 1.0035887998767528, 1.0061776877176747, 1.0102469857336223, 1.0135698949161227, 1.0146915803611196, 1.0155303372174822, 1.0151332116731442, 1.0141071364866, 1.0125354970305789, 1.010815991716077, 1.0087033761246877, 1.006772959420129, 1.0032697675082356, 0.9984690376495461, 0.9941662301392948, 0.9865883193866878, 0.9789150601682294, 0.9701410783466689, 0.9620036816060116, 0.9514757672861492, 0.9419175530301708, 0.932272310760008, 0.9197763914053156, 0.9076732306558964, 0.894251488096457, 0.8817814721619097, 0.867750697447406, 0.8518258730724447, 0.8379720172701586, 0.8216017254055719, 0.8063806773570849, 0.7899306532919043, 0.771670885895824, 0.7517039918423115, 0.7320517855305305, 0.713805325617976, 0.6926103700708995, 0.6718624724519766, 0.6327806003254298, 0.614215310640541, 0.5928973724543339, 0.573543655167735, 0.5518588672398221, 0.5313099006822689, 0.5089793590692205, 0.48410172534152673, 0.45616174441628454, 0.4289375402839737, 0.39870108990094283, 0.36999431570738067, 0.34066633513058386, 0.3121635061005375, 0.2851252786254195, 0.25867885654331657, 0.23498179294137597, 0.2240594362141342, 0.16608657896741538, 0.2618304840145239, 0.19963734009183212, 0.1612335016808789, 0.12641716295852642, 0.10674628751507831, 0.07438283982025878, 0.04411796603113744, -0.0078746111283842, -0.030609050600926793, -0.03942881839227856, -0.09180503586638927, -0.14620573689853467, -0.16433516573710552, -0.1895745609759303, -0.22021690740382954, -0.24301350112927522, -0.26211537084639036, -0.28185351565094896, -0.30147464348753994, -0.3247595398310512, -0.34799914017675115, -0.3669210595213654, -0.3870048984005353, -0.41753375725357195, -0.45001763893033103, -0.5114637536005938, -0.5141758054691601, -0.5275804205431804, -0.5355774847034112, -0.5616042073198563, -0.5620392890310264, -0.5734174561166614, -0.6062341274697045, -0.6097923577847456, -0.6178705095287722, -0.6259019156034068, -0.6533956809178765, -0.6092416865728232, -0.6393138971210416, -0.6420656918965574, -0.6482554035637179, -0.6523414386492928, -0.6468268559831413, -0.6508982303894794, -0.6666436891486782, -0.6552600119386615, -0.6564908587069149, -0.6595593320846398, -0.669581242655669, -0.6586809082566447, -0.6500395156037502, -0.6581285684556618, -0.6472465635154807, -0.6437088913233913, -0.648674252905669, -0.6297517738437606, -0.6189787189028784, -0.6081614515435473, -0.6017160405491625, -0.5832401126997493, -0.5563560037460975, -0.535115132631194, -0.5202205287214658, -0.506659586187401, -0.4923598316570582, -0.4614872501453176, -0.45922168703794075, -0.43232612337530124, -0.405007978469233, -0.3869906364789167, -0.3571535798646044, -0.3275758308850663, -0.30016763209207903, -0.26915052207818607, -0.24396924123727604, -0.21620261740197466, -0.18909801732735704, -0.15305721814268872, -0.1215207892716416, -0.09213839699470794, -0.06196951147733288, -0.026678309575203993, 0.005454030621874018, 0.02888632314215845, 0.06944244745789453, 0.09194894472509649, 0.11566049292111061, 0.14176700343465182, 0.18659009902980664, 0.19177599001152523, 0.17537643801753677, 0.1872446545370038, 0.18223514931657206, 0.19578478799709004, 0.18406393713363994, 0.18242035118493255, 0.18108761221715758, 0.19138156369173187, 0.18302315441125244, 0.15507616975457714, 0.1360126907560273, 0.12405474775380289, 0.1170271455940481, 0.11291471320391204, 0.1102960699987257, 0.1086820451312519, 0.1076945518495803, 0.10696999405714089, 0.10651932855914437, 0.10609015488330986, 0.10614062600645974, 0.10587151477879293, 0.105926621597439]"
